,no,time,xc,yc,v_x,v_y,v_n_x,v_n_y,near_1_dis_x,near_1_dis_y,near_1_v_x,near_1_v_y,near_2_dis_x,near_2_dis_y,near_2_v_x,near_2_v_y,near_3_dis_x,near_3_dis_y,near_3_v_x,near_3_v_y,near_4_dis_x,near_4_dis_y,near_4_v_x,near_4_v_y,near_5_dis_x,near_5_dis_y,near_5_v_x,near_5_v_y,near_cnt
17,18,0,1.6056,5.265599999999999,0.0,0.0,0.32099999999999795,-0.05799999999998917,0.9617333333333334,-0.8141000000000004,0.0,0.0,0.8804333333333334,0.7894333333333332,0.0,0.0,0.7826999999999998,0.7785999999999996,0.0,0.0,0.6538666666666668,-0.7755333333333336,0.0,0.0,0.5732333333333335,-0.9705666666666671,0.0,0.0,5
18,19,0,2.8858999999999995,5.177300000000001,0.0,0.0,-0.5249999999999932,-0.146000000000015,-0.9193666666666666,-0.8049666666666665,0.0,0.0,0.9719999999999999,0.7749333333333338,0.0,0.0,0.8261999999999997,-0.8044333333333332,0.0,0.0,-0.7905333333333336,0.7491666666666668,0.0,0.0,0.9997666666666666,0.6569666666666667,0.0,0.0,5
19,20,0,1.9642999999999997,5.8972999999999995,0.0,0.0,0.11499999999999844,-0.07299999999998974,0.9022666666666664,0.9891666666666664,0.0,0.0,-0.8804333333333334,-0.7894333333333332,0.0,0.0,0.6925666666666668,0.8969666666666664,0.0,0.0,0.6647999999999998,-0.9850666666666665,0.0,0.0,0.6928000000000001,-0.7600000000000003,0.0,0.0,5
20,21,0,2.2575000000000003,5.9298,0.0,0.0,0.07699999999999818,0.029000000000003467,-0.9022666666666664,-0.9891666666666664,0.0,0.0,0.7903000000000002,0.9077999999999999,0.0,0.0,0.7625333333333334,-0.974233333333333,0.0,0.0,-0.7826999999999998,-0.7785999999999996,0.0,0.0,0.7905333333333336,-0.7491666666666668,0.0,0.0,5
21,22,0,2.9699,5.852499999999999,0.0,0.0,0.10099999999999554,0.07700000000001594,-0.9722333333333332,0.8820333333333329,0.0,0.0,0.8658666666666667,0.8292666666666667,0.0,0.0,-0.9719999999999999,-0.7749333333333338,0.0,0.0,-0.7625333333333334,0.974233333333333,0.0,0.0,-0.6647999999999998,0.9850666666666665,0.0,0.0,5
22,23,0,2.8865999999999996,6.2064,0.0,0.0,0.1130000000000031,-0.022999999999999687,0.9722333333333332,-0.8820333333333329,0.0,0.0,0.8380999999999998,0.9472333333333337,0.0,0.0,-0.7903000000000002,-0.9077999999999999,0.0,0.0,-0.6925666666666668,-0.8969666666666664,0.0,0.0,-0.9997666666666666,-0.6569666666666667,0.0,0.0,5
23,24,0,3.3723,6.364699999999999,0.0,0.0,0.15799999999999592,0.2510000000000012,-0.8380999999999998,-0.9472333333333337,0.0,0.0,0.8057333333333334,-0.9329666666666672,0.0,0.0,-0.8658666666666667,-0.8292666666666667,0.0,0.0,-0.6284000000000001,-0.8550333333333336,0.0,0.0,-0.8378666666666664,-0.6042000000000005,0.0,0.0,5
24,25,0,3.9551,6.163600000000001,0.0,0.0,0.25900000000000034,0.630999999999986,-0.8057333333333334,0.9329666666666672,0.0,0.0,-0.6716,-0.8962999999999995,0.0,0.0,-0.6438333333333333,0.9857333333333335,0.0,0.0,-0.6436,-0.6712333333333333,0.0,0.0,-0.8174000000000001,-0.47566666666666657,0.0,0.0,5
25,26,0,0.41490000000000027,0.9302000000000001,0.0,0.0,-0.21000000000000796,1.413000000000002,0.23753333333333337,0.7028000000000001,0.0,0.0,0.11690000000000023,0.4598000000000001,0.0,0.0,-0.04243333333333332,0.8484333333333334,0.0,0.0,-0.06843333333333312,-0.8868333333333333,0.0,0.0,-0.06866666666666643,0.6981999999999999,0.0,0.0,5
26,1,1,4.065799999999999,-0.20690000000000008,0.0,0.0,0.17199999999999882,-0.22100000000000009,-0.9845333333333336,0.7040333333333333,0.0,0.0,-0.8544666666666668,0.7318333333333333,0.0,0.0,-0.9504333333333334,0.47386666666666655,0.0,0.0,-0.8272333333333334,0.4685666666666668,0.0,0.0,-0.8531000000000001,0.3190666666666667,0.0,0.0,5
27,2,1,3.6292,0.5975999999999999,0.0,0.0,0.045000000000001705,0.16499999999999737,0.8699333333333333,0.9722,0.0,0.0,-0.9727666666666664,0.7367333333333335,0.0,0.0,0.9040333333333335,0.7420333333333333,0.0,0.0,0.8544666666666668,-0.7318333333333333,0.0,0.0,-0.9986333333333333,0.5872333333333335,0.0,0.0,5
28,3,1,4.0194,0.681,0.0,0.0,-0.055000000000005045,-0.004999999999997229,-0.8699333333333333,-0.9722,0.0,0.0,-0.9658999999999999,0.7698333333333333,0.0,0.0,-0.8426999999999998,0.7645333333333335,0.0,0.0,0.9845333333333336,-0.7040333333333333,0.0,0.0,-0.8685666666666666,0.6150333333333335,0.0,0.0,5
29,4,1,3.5474999999999994,1.3873999999999995,0.0,0.0,0.028000000000005798,0.09700000000000486,0.8767999999999999,-0.9947000000000003,0.0,0.0,0.9741333333333332,0.8504999999999999,0.0,0.0,0.9727666666666664,-0.7367333333333335,0.0,0.0,0.8426999999999998,-0.7645333333333335,0.0,0.0,-0.721066666666667,0.8541666666666666,0.0,0.0,5
30,5,1,3.9170999999999996,1.3715000000000002,0.0,0.0,0.02100000000000435,-0.10299999999999976,-0.8767999999999999,0.9947000000000003,0.0,0.0,-0.9026666666666667,0.8452000000000002,0.0,0.0,0.9658999999999999,-0.7698333333333333,0.0,0.0,-0.9040333333333335,-0.7420333333333333,0.0,0.0,-0.9354000000000001,0.6621666666666668,0.0,0.0,5
31,6,1,2.7107,1.8248999999999995,0.0,0.0,0.1049999999999951,-0.11499999999999844,0.883,0.7576999999999998,0.0,0.0,0.6952,0.9963333333333333,0.0,0.0,0.721066666666667,-0.8541666666666666,0.0,0.0,0.6624666666666668,0.8132999999999999,0.0,0.0,0.8684,0.6139999999999999,0.0,0.0,5
32,7,1,3.6250999999999998,1.8358999999999996,0.0,0.0,0.052000000000003155,0.09000000000000341,-0.9741333333333332,-0.8504999999999999,0.0,0.0,0.9026666666666667,-0.8452000000000002,0.0,0.0,0.9672666666666666,0.8169666666666666,0.0,0.0,-0.8122000000000001,0.7613666666666665,0.0,0.0,-0.6952,-0.9963333333333333,0.0,0.0,5
33,8,1,3.0617,2.5518,0.0,0.0,0.10200000000000209,-0.29200000000000337,0.9853999999999999,0.8563000000000001,0.0,0.0,0.8185666666666668,0.8675666666666668,0.0,0.0,0.7794666666666666,-0.9443999999999999,0.0,0.0,-0.883,-0.7576999999999998,0.0,0.0,0.8122000000000001,-0.7613666666666665,0.0,0.0,5
34,9,1,3.7233,2.385,0.0,0.0,0.2629999999999999,-0.19599999999999618,-0.9672666666666666,-0.8169666666666666,0.0,0.0,-0.9609,0.8119666666666667,0.0,0.0,-0.7794666666666666,0.9443999999999999,0.0,0.0,-0.7940666666666667,0.8007,0.0,0.0,-0.9413999999999998,-0.6674666666666667,0.0,0.0,5
35,10,1,3.1055,2.9829,0.0,0.0,0.13799999999999812,-0.17100000000000115,-0.9853999999999999,-0.8563000000000001,0.0,0.0,0.8331666666666667,-0.9887333333333332,0.0,0.0,0.7940666666666667,-0.8007,0.0,0.0,0.7963333333333334,0.7726000000000001,0.0,0.0,-0.9762333333333334,0.6550666666666667,0.0,0.0,5
36,11,1,3.606,2.9490999999999996,0.0,0.0,0.1750000000000007,0.4269999999999996,-0.8331666666666667,0.9887333333333332,0.0,0.0,0.9609,-0.8119666666666667,0.0,0.0,-0.8185666666666668,-0.8675666666666668,0.0,0.0,0.9631666666666666,0.7613333333333333,0.0,0.0,0.8099666666666666,0.7354666666666665,0.0,0.0,5
37,12,1,3.7165,3.6651,0.0,0.0,0.6369999999999987,-0.3849999999999998,0.8468,0.9741333333333332,0.0,0.0,-0.9631666666666666,-0.7613333333333333,0.0,0.0,-0.7725666666666667,0.8824666666666667,0.0,0.0,-0.7963333333333334,-0.7726000000000001,0.0,0.0,-0.9034000000000001,0.6864666666666663,0.0,0.0,5
38,13,1,4.1761,3.7427,0.0,0.0,-0.22999999999999687,0.7530000000000037,-0.8468,-0.9741333333333332,0.0,0.0,-0.8099666666666666,-0.7354666666666665,0.0,0.0,-0.7502000000000001,0.7123333333333333,0.0,0.0,-0.6193666666666668,0.9083333333333335,0.0,0.0,-0.6431333333333333,-0.7467333333333332,0.0,0.0,5
39,14,1,3.0342000000000002,4.0177,0.0,0.0,0.2629999999999999,-0.0569999999999915,-0.8717333333333332,0.8090666666666664,0.0,0.0,0.8691666666666666,0.8039999999999997,0.0,0.0,0.7725666666666667,-0.8824666666666667,0.0,0.0,0.9762333333333334,-0.6550666666666667,0.0,0.0,0.6193666666666668,-0.9083333333333335,0.0,0.0,5
40,15,1,1.7166999999999994,4.728999999999999,0.0,0.0,0.3049999999999997,0.32300000000001106,-0.9641333333333334,0.8194666666666665,0.0,0.0,0.6890999999999998,-0.9538333333333338,0.0,0.0,0.9167666666666664,0.6074666666666666,0.0,0.0,0.6141333333333332,0.8483999999999998,0.0,0.0,0.8184666666666667,0.5984666666666663,0.0,0.0,5
41,16,1,2.6494,4.5905000000000005,0.0,0.0,0.1469999999999949,-0.2850000000000108,0.9250333333333334,0.8022333333333336,0.0,0.0,0.8717333333333332,-0.8090666666666664,0.0,0.0,0.7408999999999999,0.9949333333333333,0.0,0.0,-0.6890999999999998,0.9538333333333338,0.0,0.0,-0.6532333333333333,0.7733000000000002,0.0,0.0,5
